"year"	"gender"	"field"	"count"	"total"
"1969"	"Female"	"Harvard University"	2155	47463
"1969"	"Female"	"Stanford University"	1305	47463
"1969"	"Gender"	"Northeastern University"	0	47463
"1969"	"Male"	"Tufts University"	2219	47463
"1969"	"Male"	"Northeastern University"	2199	47463
"1969"	"Gender"	"Ball State University"	0	47463
"1969"	"Female"	"Northeastern University"	2199	47463
"1969"	"Male"	"University of California-Berkeley"	1312	47463
"1969"	"Female"	"Emerson College"	2146	47463
"1969"	"Female"	"University of California-Berkeley"	1312	47463
"1969"	"Female"	"Princeton University"	0	47463
"1969"	"Male"	"Harvard University"	2155	47463
"1969"	"Gender"	"Tufts University"	0	47463
"1969"	"Female"	"University of Maine"	0	47463
"1969"	"Gender"	"Emerson College"	0	47463
"1969"	"Gender"	"University of California-Berkeley"	0	47463
"1969"	"Male"	"Brandeis University"	2133	47463
"1969"	"Female"	"Holy Cross College"	0	47463
"1969"	"Gender"	"University of Maine"	0	47463
"1969"	"Gender"	"Harvard University"	0	47463
"1969"	"Female"	"University of Rhode Island"	3414	47463
"1969"	"Gender"	"University of Michigan at Ann Arbor"	0	47463
"1969"	"Female"	"University of Michigan at Ann Arbor"	0	47463
"1969"	"Female"	"George Mason University"	3749	47463
"1969"	"Male"	"University of Maine"	0	47463
"1969"	"Gender"	"University of Rhode Island"	0	47463
"1969"	"Male"	"University of Michigan at Ann Arbor"	0	47463
"1969"	"Gender"	"Princeton University"	0	47463
"1969"	"Gender"	"George Mason University"	0	47463
"1969"	"Male"	"University of Rhode Island"	3414	47463
"1970"	"Gender"	"University of Michigan at Ann Arbor"	0	69753
"1970"	"Female"	"George Mason University"	3749	69753
"1970"	"Gender"	"University of Maine"	0	69753
"1970"	"Male"	"Emerson College"	2146	69753
"1970"	"Male"	"Northeastern University"	2199	69753
"1970"	"Female"	"Brandeis University"	2133	69753
"1970"	"Female"	"Northeastern University"	2199	69753
"1970"	"Male"	"George Mason University"	3749	69753
"1970"	"Male"	"University of Maine"	2053	69753
"1970"	"Female"	"University of California-Berkeley"	1312	69753
"1970"	"Female"	"Princeton University"	0	69753
"1970"	"Gender"	"Northeastern University"	0	69753
"1970"	"Male"	"University of Michigan at Ann Arbor"	9092	69753
