"year"	"gender"	"field"	"count"	"total"
"1969"	"Male"	"Harvard University"	0	7022
"1969"	"Female"	"University of Rhode Island"	0	7022
"1969"	"Male"	"Holy Cross College"	0	7022
"1969"	"Gender"	"Ball State University"	0	7022
"1969"	"Male"	"Ball State University"	0	7022
"1969"	"Female"	"Ball State University"	0	7022
"1969"	"Male"	"Northeastern University"	2199	7022
"1969"	"Gender"	"Richard Stockton College of New Jersey"	0	7022
"1969"	"Gender"	"University of Rhode Island"	0	7022
"1970"	"Gender"	"University of Maine"	0	25206
"1970"	"Female"	"Stanford University"	0	25206
"1970"	"Male"	"University of Maine"	0	25206
"1970"	"Gender"	"University of Michigan at Ann Arbor"	0	25206
"1970"	"Gender"	"Northeastern University"	0	25206
"1970"	"Male"	"University of Michigan at Ann Arbor"	9092	25206
"1970"	"Female"	"University of Maine"	0	25206
"1970"	"Female"	"University of Michigan at Ann Arbor"	9092	25206
"1970"	"Female"	"Northeastern University"	2199	25206
"1970"	"Female"	"Tufts University"	0	25206
"1970"	"Female"	"University of California-Berkeley"	1312	25206
"1970"	"Gender"	"Stanford University"	0	25206
"1970"	"Gender"	"University of California-Berkeley"	0	25206
"1970"	"Gender"	"Harvard University"	0	25206
"1970"	"Female"	"University of Rhode Island"	0	25206
"1970"	"Gender"	"University of Rhode Island"	0	25206
"1970"	"Male"	"Richard Stockton College of New Jersey"	0	25206
"1970"	"Male"	"Stanford University"	0	25206
"1970"	"Male"	"University of California-Berkeley"	1312	25206
"1970"	"Male"	"University of Rhode Island"	0	25206
"1970"	"Female"	"Richard Stockton College of New Jersey"	0	25206
"1970"	"Female"	"Harvard University"	0	25206
"1970"	"Female"	"George Mason University"	0	25206
"1970"	"Gender"	"George Mason University"	0	25206
"1970"	"Male"	"George Mason University"	0	25206
"1970"	"Gender"	"Holy Cross College"	0	25206
"1970"	"Gender"	"Brandeis University"	0	25206
"1970"	"Male"	"Brandeis University"	0	25206
"1970"	"Male"	"Tufts University"	0	25206
